YEAR,MONTH,DATE,SITE,TRANSECT,QUAD,SIDE,FRONDS,HLD_DIAM,OBS_CODE,NOTES
2006,7,2006-07-25,CARP,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,1,40,O,4,10,19,-99999
2006,7,2006-07-25,CARP,1,40,O,4,10,19,-99999
2006,7,2006-07-25,CARP,1,40,O,4,10,19,-99999
2006,7,2006-07-25,CARP,1,40,O,4,10,19,-99999
2006,7,2006-07-25,CARP,1,40,O,4,10,19,-99999
2006,7,2006-07-21,CARP,1,40,O,4,10,19,-99999
2006,7,2006-07-21,CARP,1,40,O,4,10,19,-99999
2006,7,2006-07-21,CARP,1,40,O,4,20,19,-99999
2006,7,2006-07-21,CARP,1,40,O,5,10,19,-99999
2006,7,2006-07-25,CARP,1,40,O,6,15,19,-99999
2006,7,2006-07-25,CARP,1,40,O,7,15,19,-99999
2006,7,2006-07-21,CARP,1,40,O,7,20,19,-99999
2006,7,2006-07-21,CARP,1,40,O,7,20,19,-99999
2006,7,2006-07-21,CARP,1,40,O,7,20,19,-99999
2006,7,2006-07-25,CARP,1,40,O,7,25,19,-99999
2006,7,2006-07-25,CARP,1,40,O,8,15,19,-99999
2006,7,2006-07-25,CARP,1,40,O,11,25,19,-99999
2006,7,2006-07-21,CARP,1,40,O,11,25,19,-99999
2006,7,2006-07-21,CARP,1,40,O,12,25,19,-99999
2006,7,2006-07-21,CARP,1,40,O,16,25,19,-99999
2006,7,2006-07-25,CARP,1,40,O,17,25,19,-99999
2006,7,2006-07-25,CARP,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,2,20,I,4,15,42,-99999
2006,7,2006-07-25,CARP,2,20,I,10,20,42,-99999
2006,7,2006-07-25,CARP,2,20,I,11,25,42,-99999
2006,7,2006-07-25,CARP,2,20,I,12,20,42,-99999
2006,7,2006-07-25,CARP,2,20,I,13,30,42,-99999
2006,7,2006-07-25,CARP,2,20,I,19,50,42,-99999
2006,7,2006-07-25,CARP,2,20,I,35,35,42,-99999
2006,7,2006-07-25,CARP,2,20,I,40,60,42,-99999
2006,7,2006-07-25,CARP,2,20,I,43,40,42,-99999
2006,7,2006-07-25,CARP,2,20,I,52,50,42,-99999
2006,7,2006-07-25,CARP,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-25,CARP,2,20,O,4,14,42,-99999
2006,7,2006-07-25,CARP,2,20,O,10,25,42,-99999
2006,7,2006-07-25,CARP,2,20,O,11,21,42,-99999
2006,7,2006-07-25,CARP,2,20,O,13,25,42,-99999
2006,7,2006-07-25,CARP,2,20,O,14,24,42,-99999
2006,7,2006-07-25,CARP,2,20,O,19,15,42,-99999
2006,7,2006-07-25,CARP,2,20,O,22,27,42,-99999
2006,7,2006-07-25,CARP,2,20,O,39,44,42,-99999
2006,7,2006-07-25,CARP,2,20,O,87,54,42,-99999
2006,7,2006-07-25,CARP,2,40,I,8,30,42,-99999
2006,7,2006-07-25,CARP,2,40,I,10,25,42,-99999
2006,7,2006-07-25,CARP,2,40,I,11,25,42,-99999
2006,7,2006-07-25,CARP,2,40,I,14,30,42,-99999
2006,7,2006-07-25,CARP,2,40,I,24,30,42,-99999
2006,7,2006-07-25,CARP,2,40,I,33,30,42,-99999
2006,7,2006-07-25,CARP,2,40,I,41,50,42,-99999
2006,7,2006-07-25,CARP,2,40,I,46,65,42,-99999
2006,7,2006-07-25,CARP,2,40,O,13,35,42,-99999
2006,7,2006-07-25,CARP,2,40,O,18,30,42,-99999
2006,7,2006-07-25,CARP,2,40,O,23,40,42,-99999
2006,7,2006-07-25,CARP,2,40,O,24,44,42,-99999
2006,7,2006-07-25,CARP,2,40,O,31,35,42,-99999
2006,7,2006-07-25,CARP,2,40,O,32,50,42,-99999
2006,7,2006-07-25,CARP,2,40,O,38,50,42,-99999
2006,7,2006-07-25,CARP,2,40,O,40,50,42,-99999
2006,7,2006-07-25,CARP,2,40,O,55,60,42,-99999
2006,7,2006-07-25,CARP,2,40,O,65,71,42,-99999
2006,7,2006-07-25,CARP,2,40,O,72,65,42,-99999
2006,7,2006-07-25,CARP,3,20,I,0,0,19,NO KELP
2006,7,2006-07-25,CARP,3,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-21,CARP,4,20,I,0,0,42,NO KELP
2006,7,2006-07-21,CARP,4,40,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-21,CARP,4,40,O,4,10,42,-99999
2006,7,2006-07-21,CARP,4,40,O,4,10,42,-99999
2006,7,2006-07-21,CARP,5,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-21,CARP,5,40,I,0,0,19,NO KELP
2006,7,2006-07-25,CARP,6,20,I,0,0,42,NO KELP
2006,7,2006-07-25,CARP,6,40,I,0,0,42,NO KELP
2006,7,2006-07-21,CARP,7,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-21,CARP,7,40,I,0,0,42,NO KELP
2006,7,2006-07-21,CARP,8,20,I,21,45,19,-99999
2006,7,2006-07-21,CARP,8,20,I,113,100,19,-99999
2006,7,2006-07-21,CARP,8,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-21,CARP,8,20,O,26,40,19,-99999
2006,7,2006-07-21,CARP,8,20,O,111,110,19,-99999
2006,7,2006-07-21,CARP,8,40,I,40,60,19,-99999
2006,7,2006-07-21,CARP,8,40,I,62,60,19,-99999
2006,7,2006-07-21,CARP,8,40,I,82,110,19,-99999
2006,7,2006-07-21,CARP,8,40,I,40,60,19,-99999
2006,7,2006-07-21,CARP,8,40,O,5,35,19,-99999
2006,7,2006-07-21,CARP,8,40,O,41,60,19,-99999
2006,7,2006-07-21,CARP,8,40,O,59,84,19,-99999
2006,7,2006-07-20,GOLB,1,20,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,O,4,20,19,-99999
2006,7,2006-07-20,GOLB,1,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,20,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,I,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,1,40,O,2,-99999,19,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,20,I,5,10,42,-99999
2006,7,2006-07-20,GOLB,2,20,I,5,25,42,-99999
2006,7,2006-07-20,GOLB,2,20,I,7,10,42,-99999
2006,7,2006-07-20,GOLB,2,20,I,9,15,42,-99999
2006,7,2006-07-20,GOLB,2,20,I,9,20,42,-99999
2006,7,2006-07-20,GOLB,2,20,I,17,35,42,-99999
2006,7,2006-07-20,GOLB,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,20,I,5,25,42,-99999
2006,7,2006-07-20,GOLB,2,20,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,I,4,15,42,-99999
2006,7,2006-07-20,GOLB,2,40,I,5,35,42,-99999
2006,7,2006-07-20,GOLB,2,40,I,7,20,42,-99999
2006,7,2006-07-20,GOLB,2,40,I,24,60,42,-99999
2006,7,2006-07-20,GOLB,2,40,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,5,20,42,-99999
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,GOLB,2,40,O,2,-99999,51,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,1,20,I,101,130,19,-99999
2006,7,2006-07-20,IVEE,1,20,O,0,0,19,NO KELP
2006,7,2006-07-20,IVEE,1,40,I,63,110,19,-99999
2006,7,2006-07-20,IVEE,1,40,I,115,75,19,-99999
2006,7,2006-07-20,IVEE,1,40,O,0,0,19,NO KELP
2006,7,2006-07-20,IVEE,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,I,20,40,42,-99999
2006,7,2006-07-20,IVEE,2,20,I,27,40,42,-99999
2006,7,2006-07-20,IVEE,2,20,I,32,70,42,-99999
2006,7,2006-07-20,IVEE,2,20,I,37,75,42,-99999
2006,7,2006-07-20,IVEE,2,20,I,39,75,42,-99999
2006,7,2006-07-20,IVEE,2,20,I,92,105,42,-99999
2006,7,2006-07-20,IVEE,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,40,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,40,O,18,50,42,-99999
2006,7,2006-07-20,IVEE,2,40,O,24,70,42,-99999
2006,7,2006-07-20,IVEE,2,40,O,33,80,42,-99999
2006,7,2006-07-20,IVEE,2,40,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,40,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,40,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,40,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,40,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,40,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,40,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,40,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,40,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,40,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,40,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,40,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-20,IVEE,2,40,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,4,20,42,-99999
2006,7,2006-07-27,MOHK,1,20,I,8,42,42,-99999
2006,7,2006-07-27,MOHK,1,20,I,9,25,42,-99999
2006,7,2006-07-27,MOHK,1,20,I,9,30,42,-99999
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,I,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,O,4,17,42,-99999
2006,7,2006-07-27,MOHK,1,20,O,5,20,42,-99999
2006,7,2006-07-27,MOHK,1,20,O,5,30,42,-99999
2006,7,2006-07-27,MOHK,1,20,O,5,32,42,-99999
2006,7,2006-07-27,MOHK,1,20,O,6,25,42,-99999
2006,7,2006-07-27,MOHK,1,20,O,6,30,42,-99999
2006,7,2006-07-27,MOHK,1,20,O,7,20,42,-99999
2006,7,2006-07-27,MOHK,1,20,O,12,40,42,-99999
2006,7,2006-07-27,MOHK,1,20,O,14,42,42,-99999
2006,7,2006-07-27,MOHK,1,20,O,25,45,42,-99999
2006,7,2006-07-27,MOHK,1,20,O,31,55,42,-99999
2006,7,2006-07-27,MOHK,1,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,O,2,-99999,42,Estimate from kelp subadult dataset
2006,7,2006-07-27,MOHK,1,20,O,2,-99999,42,Estimate from kelp subadult dataset
